Final;Tipo;CMD;Secc.;Fecha Perm.;Permiso;Cod.;A/N;Viv.;Hab.;Sup. Viv.;Sup. Loc.;Sup. Final;Sup. Tot.;Plantas;1H;2H;3H;4H;5H;6H;+6H
18/11/2013;ON;RZ;4;10/08/2007;2519/2007;1;N;1;3;75;0;75;75;1;0;0;1;0;0;0;0
18/11/2013;M;SO;5;23/05/2013;1003/2013;1;A;0;4;88;0;88;135;1;0;0;0;0;0;0;0
18/11/2013;R;FM;11;12/11/2013;2341/2013;1;N;1;2;57;0;57;57;2;0;1;0;0;0;0;0
18/11/2013;R;FM;10;14/11/2013;2364/2013;8;N;0;0;0;362;362;362;2;0;0;0;0;0;0;0
19/11/2013;ON;SO;12;21/06/1976;3950/1976;6;N;0;0;0;170;170;170;1;0;0;0;0;0;0;0
19/11/2013;ON;SO;11;08/02/1984;0259/1984;8;N;0;0;0;125;125;125;1;0;0;0;0;0;0;0
19/11/2013;ON;SO;11;19/10/1984;3595/1984;1;A;0;1;17;0;17;191;3;0;0;0;0;0;0;0
19/11/2013;R;SO;12;12/09/1985;2365/1985;2;A;1;5;112;0;112;285;2;0;0;0;0;1;0;0
19/11/2013;ON;SO;11;11/07/1987;1439/1987;1;N;1;1;48;0;48;48;1;1;0;0;0;0;0;0
19/11/2013;ON;SO;11;18/03/1988;0474/1988;1;A;0;0;59;0;59;174;2;0;0;0;0;0;0;0
19/11/2013;ON;VH;7;14/05/1992;0591/1992;1;N;1;2;57;0;57;57;1;0;1;0;0;0;0;0
19/11/2013;R;SO;12;17/03/1994;0161/1994;1;N;1;4;116;0;116;116;1;0;0;0;1;0;0;0
19/11/2013;R;SO;12;17/03/1994;0161/1994;1;N;1;5;116;0;116;116;1;0;0;0;0;1;0;0
19/11/2013;R;SO;12;14/06/1996;1430/1996;3;A;0;2;31;0;31;158;3;0;0;0;0;0;0;0
19/11/2013;ON;SO;12;26/10/2005;2457/2005;1;N;1;3;81;0;81;81;1;0;0;1;0;0;0;0
19/11/2013;ON;SO;12;12/04/2006;0789/2006;1;N;1;4;209;0;209;209;2;0;0;0;1;0;0;0
19/11/2013;R;SO;12;23/06/2006;1552/2006;1;N;1;1;68;0;68;68;1;1;0;0;0;0;0;0
19/11/2013;M;SO;11;07/08/2006;2058/2006;1;A;0;3;59;0;59;130;2;0;0;0;0;0;0;0
19/11/2013;ON;SO;12;12/04/2007;1099/2007;1;N;1;5;149;0;149;149;2;0;0;0;0;1;0;0
19/11/2013;ON;SO;5;25/07/2007;2328/2007;1;A;0;3;110;0;110;148;2;0;0;0;0;0;0;0
19/11/2013;R;SO;12;30/08/2007;2698/2007;3;N;2;3;123;0;123;123;1;1;1;0;0;0;0;0
19/11/2013;ON;SO;5;18/09/2007;2919/2007;2;A;1;3;86;0;86;192;2;0;0;1;0;0;0;0
19/11/2013;ON;SO;11;29/02/2008;0569/2008;1;A;0;0;0;0;0;125;2;0;0;0;0;0;0;0
19/11/2013;ON;SO;12;05/03/2008;0598/2008;6;N;0;0;0;160;160;160;1;0;0;0;0;0;0;0
19/11/2013;ON;SO;12;05/03/2008;0598/2008;6;N;0;0;0;160;160;160;1;0;0;0;0;0;0;0
19/11/2013;ON;SO;12;21/07/2008;1993/2008;4;A;2;4;117;126;243;338;2;0;2;0;0;0;0;0
19/11/2013;ON;SO;5;12/08/2008;2249/2008;2;A;1;2;72;0;72;269;2;0;1;0;0;0;0;0
19/11/2013;M;SO;5;25/08/2008;2379/2008;3;A;1;3;74;0;74;146;2;0;0;1;0;0;0;0
19/11/2013;R;SO;5;02/09/2008;2502/2008;1;A;0;3;62;0;62;158;2;0;0;0;0;0;0;0
19/11/2013;ON;SO;12;23/09/2008;2736/2008;1;N;1;5;150;0;150;150;2;0;0;0;0;1;0;0
19/11/2013;ON;NO;14;29/01/2009;0210/2009;4;A;1;4;93;0;93;248;2;0;1;0;0;0;0;0
19/11/2013;M;VH;6;08/06/2011;1803/2011;1;N;1;1;56;0;56;56;1;1;0;0;0;0;0;0
19/11/2013;D;C;1;07/06/2012;1081/2012;1;D;0;0;204;0;204;0;0;0;0;0;0;0;0;0
19/11/2013;D;C;9;23/01/2013;0178/2013;1;D;0;0;87;0;87;0;0;0;0;0;0;0;0;0
19/11/2013;ON;RZ;3;22/03/2013;0517/2013;1;N;1;3;63;0;63;63;1;0;0;1;0;0;0;0
19/11/2013;M;VH;13;16/07/2013;1402/2013;3;A;1;3;100;0;100;227;2;0;0;1;0;0;0;0
19/11/2013;D;C;8;09/09/2013;1827/2013;2;D;0;0;239;0;239;0;0;0;0;0;0;0;0;0
19/11/2013;R;VH;6;17/10/2013;2139/2013;1;A;0;6;94;0;94;128;2;0;0;0;0;0;0;0
19/11/2013;R;VH;6;18/10/2013;2169/2013;2;A;0;2;42;0;42;279;2;0;0;0;0;0;0;0
19/11/2013;D;C;1;24/10/2013;2209/2013;1;D;0;0;172;0;172;0;0;0;0;0;0;0;0;0
19/11/2013;R;RZ;4;05/11/2013;2285/2013;1;N;1;3;121;0;121;121;2;0;0;1;0;0;0;0
19/11/2013;R;SO;11;06/11/2013;2322/2013;1;A;1;3;70;0;70;141;1;0;0;1;0;0;0;0
19/11/2013;R;VH;6;13/11/2013;2356/2013;1;N;1;2;65;0;65;65;2;0;1;0;0;0;0;0
20/11/2013;M;RZ;21;09/08/2004;1691/2004;3;N;2;8;227;0;227;227;2;0;0;0;2;0;0;0
20/11/2013;ON;SO;20;25/01/2006;0182/2006;1;N;1;4;113;0;113;113;1;0;0;0;1;0;0;0
20/11/2013;M;SO;5;06/02/2006;0268/2006;1;A;0;4;93;0;93;143;2;0;0;0;0;0;0;0
20/11/2013;ON;SO;5;17/03/2006;0591/2006;1;N;1;5;143;0;143;143;1;0;0;0;0;1;0;0
20/11/2013;ON;SO;5;12/06/2006;1422/2006;1;A;0;1;46;0;46;115;1;0;0;0;0;0;0;0
20/11/2013;R;SO;5;11/07/2006;1744/2006;1;A;0;4;100;0;100;144;2;0;0;0;0;0;0;0
20/11/2013;ON;SO;20;17/10/2006;2820/2006;2;A;1;4;102;0;102;160;3;0;0;0;1;0;0;0
20/11/2013;ON;SO;11;25/10/2006;2915/2006;6;N;0;0;0;855;855;855;1;0;0;0;0;0;0;0
20/11/2013;ON;SO;5;06/11/2006;3032/2006;6;A;0;0;0;97;97;218;1;0;0;0;0;0;0;0
20/11/2013;ON;SO;11;13/12/2006;3405/2006;6;N;0;0;0;964;964;964;1;0;0;0;0;0;0;0
20/11/2013;ON;SO;5;02/01/2007;0007/2007;3;A;1;3;91;0;91;254;2;0;0;1;0;0;0;0
20/11/2013;R;SO;11;21/02/2007;0502/2007;2;A;1;2;59;0;59;227;2;0;1;0;0;0;0;0
20/11/2013;R;SO;11;29/03/2007;1011/2007;8;L;0;0;0;71;71;334;1;0;0;0;0;0;0;0
20/11/2013;M;SO;11;21/06/2007;1958/2007;2;A;1;2;81;0;81;180;2;0;1;0;0;0;0;0
20/11/2013;ON;SO;11;25/06/2007;1991/2007;1;N;1;6;167;0;167;167;2;0;0;0;0;0;1;0
20/11/2013;ON;SO;11;08/10/2007;3153/2007;1;A;0;2;97;0;97;162;2;0;0;0;0;0;0;0
20/11/2013;ON;SO;11;29/10/2007;3353/2007;1;A;0;2;69;0;69;131;2;0;0;0;0;0;0;0
20/11/2013;ON;RZ;20;22/10/2008;2980/2008;6;N;0;0;0;547;547;547;1;0;0;0;0;0;0;0
20/11/2013;ON;NO;14;08/01/2011;1238/2011;1;N;1;5;217;0;217;217;1;0;0;0;0;1;0;0
20/11/2013;D;C;2;10/02/2012;0307/2012;2;D;0;0;120;0;120;0;0;0;0;0;0;0;0;0
20/11/2013;M;C;2;22/11/2012;2471/2012;3;A;0;5;121;0;121;182;2;0;0;0;0;0;0;0
20/11/2013;D;C;2;28/02/2013;0388/2013;1;D;0;0;174;0;174;0;0;0;0;0;0;0;0;0
20/11/2013;ON;VH;8;15/08/2013;0662/2013;1;A;0;1;49;0;49;129;2;0;0;0;0;0;0;0
20/11/2013;ON;VH;8;28/08/2013;1758/2013;1;A;0;0;10;0;10;139;2;0;0;0;0;0;0;0
20/11/2013;R;RZ;3;30/08/2013;1776/2013;1;A;0;2;49;0;49;186;2;0;0;0;0;0;0;0
20/11/2013;R;RZ;4;09/09/2013;1829/2013;1;A;0;4;64;0;64;129;2;0;0;0;0;0;0;0
20/11/2013;D;C;2;19/09/2013;1932/2013;8;D;0;0;0;180;180;0;0;0;0;0;0;0;0;0
20/11/2013;R;VH;13;01/10/2013;2030/2013;6;A;0;0;0;37;37;471;2;0;0;0;0;0;0;0
20/11/2013;R;C;3;23/10/2013;2202/2013;10;A;0;0;0;137;137;383;2;0;0;0;0;0;0;0
20/11/2013;R;SO;20;06/11/2013;2296/2013;3;N;2;5;139;0;139;139;1;0;1;1;0;0;0;0
20/11/2013;R;SO;5;08/11/2013;2321/2013;1;A;0;4;104;0;104;183;2;0;0;0;0;0;0;0
20/11/2013;R;FM;18;20/11/2013;2380/2013;6;N;0;0;0;232;232;232;1;0;0;0;0;0;0;0
20/11/2013;R;VH;13;20/11/2013;2391/2013;8;A;0;0;0;5;5;64;1;0;0;0;0;0;0;0
21/11/2013;M;VH;7;27/07/1995;0465/1995;1;A;0;2;111;0;111;111;2;0;0;0;0;0;0;0
